# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,PILVTQAVOP,0,0,1,6.123233995736766036e-17, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 5.491803278688525580e+00, 3.000000000000000000e+00, 6.999999999999999556e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,12,17
# x,y,z,u,w
4.058713942324890134e+00, 3.135428537967879237e+00, 6.598282005706247455e-01, 1.909090909090908728e+00, 2.095955830069344827e+00
4.058713942324890134e+00, 3.107378978472134623e+00, 6.630758103732410369e-01, 1.909090909090908728e+00, 2.276535875536843889e+00
4.058713942324890134e+00, 3.060032131140685507e+00, 6.716150634128501551e-01, 1.909090909090908728e+00, 2.584161237591246607e+00
4.058713942324890134e+00, 2.996711057447678961e+00, 6.864488561219492802e-01, 1.909090909090908728e+00, 3.000000000000000000e+00
4.058713942324889246e+00, 2.934315448973048746e+00, 7.047796490682710635e-01, 1.909090909090908728e+00, 3.415838762408752949e+00
4.058713942324890134e+00, 2.889105056799131432e+00, 7.212231600967867751e-01, 1.909090909090908728e+00, 3.723464124463156111e+00
4.058713942324890134e+00, 2.863221154493801546e+00, 7.325148574110749156e-01, 1.909090909090908728e+00, 3.904044169930655173e+00
4.058713942324890134e+00, 2.850512717256255435e+00, 7.392276514161973955e-01, 1.909090909090908728e+00, 4.000000000000000000e+00
3.946314778688524427e+00, 2.902117947558460642e+00, 7.225978523908357376e-01, 1.999999999999999556e+00, 0.000000000000000000e+00
3.946314778688524427e+00, 2.911159339832294801e+00, 7.205158710920469556e-01, 1.999999999999999556e+00, 9.595583006934514658e-02
3.946314778688524427e+00, 2.928974977110458511e+00, 7.166911057136113872e-01, 1.999999999999999556e+00, 2.765358755368439447e-01
3.946314778688525315e+00, 2.959301843327565962e+00, 7.100705551144403938e-01, 1.999999999999999556e+00, 5.841612375912467181e-01
3.946314778688524427e+00, 3.000218093921731555e+00, 7.007679137189183338e-01, 1.999999999999999556e+00, 1.000000000000000000e+00
3.946314778688527092e+00, 3.041091686825792006e+00, 6.912791336718120405e-01, 1.999999999999999556e+00, 1.415838762408753171e+00
3.946314778688525315e+00, 3.071324824734616321e+00, 6.842425935755520605e-01, 1.999999999999999556e+00, 1.723464124463156111e+00
3.946314778688524427e+00, 3.089058277553961673e+00, 6.800535510415184337e-01, 1.999999999999999556e+00, 1.904044169930654951e+00
3.946314778688524427e+00, 3.097882052441539358e+00, 6.774021476091643956e-01, 1.999999999999999556e+00, 2.000000000000000000e+00
3.946314778688525315e+00, 3.088685586087867474e+00, 6.777026736266446028e-01, 1.999999999999999556e+00, 2.095955830069344827e+00
3.946314778688525315e+00, 3.070618550272070646e+00, 6.803793876586635703e-01, 1.999999999999999556e+00, 2.276535875536843889e+00
3.946314778688527092e+00, 3.040022214348896412e+00, 6.860394968519292203e-01, 1.999999999999999556e+00, 2.584161237591246607e+00
3.946314778688524427e+00, 2.998902020528577683e+00, 6.948857532991008501e-01, 1.999999999999999556e+00, 3.000000000000000000e+00
3.946314778688524427e+00, 2.958086301456630984e+00, 7.050418336006389897e-01, 1.999999999999999556e+00, 3.415838762408752949e+00
3.946314778688524427e+00, 2.928190747419408879e+00, 7.136665845163656652e-01, 1.999999999999999556e+00, 3.723464124463156111e+00
3.946314778688524427e+00, 2.910833931890462356e+00, 7.193543765732057782e-01, 1.999999999999999556e+00, 3.904044169930655173e+00
3.946314778688524427e+00, 2.902117947558460642e+00, 7.225978523908357376e-01, 1.999999999999999556e+00, 4.000000000000000000e+00
SURFACE_FACE,11,16
# nx,ny,nz,area
-4.789627417389464431e-02, 6.884681204289005985e-01, 7.236833520769674344e-01, 7.980057092662911668e-04
-5.431585263106128436e-02, 6.832293115574559206e-01, 7.281809500266300805e-01, 1.564771019804318299e-03
-6.094142823265837755e-02, 6.716012094965346790e-01, 7.384023007329781896e-01, 2.674550621512331548e-03
-7.180557832841175103e-02, 6.536289415805091041e-01, 7.534010656013607754e-01, 3.627258748565559757e-03
-8.515773327572720430e-02, 6.147494781941346131e-01, 7.841117519355129684e-01, 3.636780452597821248e-03
-7.081736493681943523e-02, 5.834219658782355822e-01, 8.090758373318166496e-01, 2.681564339109623191e-03
-1.622418434004838789e-02, 6.519395979124406049e-01, 7.580973133551296428e-01, 1.575514294680465223e-03
2.441622082831628460e-01, 8.615046879929363355e-01, -4.451903959122239796e-01, 1.315614907630144326e-03
2.059046018643430342e-01, 5.036339629021913122e-01, -8.390209331968545570e-01, 1.890255719707694673e-03
1.047953159292019931e-01, 9.203312981256645334e-03, -9.944512259479938443e-01, 2.405328131727319137e-03
-2.483921398607442932e-02, -3.747352589528375466e-01, -9.267990608250009643e-01, 2.963259004107442890e-03
-9.867893392328137836e-02, -6.681981290466253443e-01, -7.374101493323468315e-01, 3.682903320776364196e-03
4.902207449253758766e-03, -8.435804093590816288e-01, -5.369805036569660350e-01, 3.916893241800036007e-03
8.708084668969376385e-02, -9.167984012430008267e-01, -3.897404490402345822e-01, 3.133581826336481746e-03
1.410843438357272384e-01, -9.440405636372657394e-01, -2.981318871437199092e-01, 1.942447858500851495e-03
1.744590524581223212e-01, -9.598920445483002384e-01, -2.194796159744634989e-01, 1.040361204128785770e-03
-5.624501835514893883e-02, 6.112724507396591900e-01, 7.894190831725311774e-01, 1.054344235254024188e-03
-4.247752318050465603e-02, 5.859038416784374537e-01, 8.092665496181701279e-01, 2.078212580559520017e-03
-2.435365299185559759e-02, 5.874713050140815129e-01, 8.088784614334864065e-01, 3.558139850672601030e-03
1.841919444822806865e-03, 5.971526637516002545e-01, 8.021254911216367800e-01, 4.829799007918583395e-03
3.730733278151496940e-02, 5.923202876998008293e-01, 8.048383935300021941e-01, 4.840533196176361776e-03
3.593515816445815719e-02, 5.870889708693521891e-01, 8.087244306259459004e-01, 3.579442970060053939e-03
4.826593876313903936e-02, 6.372624865771016056e-01, 7.691338780452218193e-01, 2.073468296092943752e-03
1.640626992505013204e-01, 9.350543436281038012e-01, 3.142559548789104484e-01, 1.149497543987573062e-03
1.603249535447346941e-01, 3.974820610764867035e-01, -9.034953903552950250e-01, 1.584481174525734139e-03
4.726345522230119417e-02, -1.284777693431087553e-01, -9.905854978673311884e-01, 2.533827532717346578e-03
-3.560608364810829291e-02, -4.018757794611261813e-01, -9.150016746923232969e-01, 3.776455865136808289e-03
-7.182748888351851713e-02, -5.919418041903131700e-01, -8.027737615870393917e-01, 4.937753674097405086e-03
2.228472791628243951e-02, -7.326476257600219588e-01, -6.802432266255210580e-01, 5.028256149788246088e-03
8.601286022654075492e-02, -8.243450110333436776e-01, -5.595150495385141642e-01, 3.846177082862662581e-03
1.289927875408904412e-01, -8.788424245032688820e-01, -4.593439383029309653e-01, 2.321878456475333537e-03
1.571987458789919079e-01, -9.202994567012906524e-01, -3.582421866410784861e-01, 1.214949320792952205e-03
-5.734030854510887426e-02, 5.089978454674017883e-01, 8.588557983302520515e-01, 1.281222114032918354e-03
-3.861236331594155441e-02, 4.697738014662591888e-01, 8.819419827035661630e-01, 2.521013246601924978e-03
-1.733707295534939533e-02, 4.959515230280078235e-01, 8.681771205851606110e-01, 4.305324644189459718e-03
1.281724630919978992e-02, 5.435812257952010729e-01, 8.392587021652120338e-01, 5.833011075614704527e-03
4.999467961165091762e-02, 5.737908325278195942e-01, 8.174745332532140640e-01, 5.838564468099494142e-03
5.021283383836276648e-02, 5.892537173207120782e-01, 8.063862151237726206e-01, 4.315992923349016436e-03
5.866215168275797087e-02, 6.193062515005088864e-01, 7.829549915623102985e-01, 2.522697443669667805e-03
1.230452529242042903e-01, 8.073096409226760972e-01, 5.771576989056963480e-01, 1.275503667701516569e-03
8.381072045629858747e-02, 3.239689109440664350e-01, -9.423480821216287939e-01, 1.436581350741141135e-03
-2.618104773546315461e-02, -2.561609679174127741e-01, -9.662795202502677538e-01, 2.727789360256469182e-03
-7.925244360297122037e-02, -4.011839663137121148e-01, -9.125625870896505454e-01, 4.497087368879036998e-03
-9.214098129812579863e-02, -5.067204480857467885e-01, -8.571723438476058776e-01, 6.025012174131836283e-03
1.740975178674039614e-02, -6.184843868067591011e-01, -7.856042030303753698e-01, 6.037153458887351692e-03
7.730325952053240801e-02, -7.293855132866671198e-01, -6.797212510103285421e-01, 4.509347049840215643e-03
1.165094167165927341e-01, -8.146715603633372105e-01, -5.680984109743000277e-01, 2.676237945079194304e-03
1.420431855652545816e-01, -8.827795081316631709e-01, -4.477991441006710094e-01, 1.377265352713097791e-03
-7.131008004764637087e-02, 4.879233958870614063e-01, 8.699687535938496197e-01, 1.457456208158279445e-03
-6.280219255613284091e-02, 4.428872061092010703e-01, 8.943750931655736203e-01, 2.863450205701129764e-03
-5.816587749270483998e-02, 4.590914867752710071e-01, 8.864827902818953609e-01, 4.875309342733149566e-03
-4.542622169900310813e-02, 4.950544773463970150e-01, 8.676736269136215984e-01, 6.585201729016063391e-03
1.634511855601733510e-02, 5.168968498557539037e-01, 8.558916308205075651e-01, 6.582414689015127912e-03
4.558813521741472002e-02, 5.240918205655418216e-01, 8.504407595733488590e-01, 4.871905717124935115e-03
6.754549498791530271e-02, 5.431354621883205391e-01, 8.369238172141577614e-01, 2.863002225691101132e-03
1.045505250971332373e-01, 7.198866849579186322e-01, 6.861722440628242881e-01, 1.420053466795795274e-03
2.601558287593049024e-02, 1.879770195310839498e-01, -9.818288188762009927e-01, 1.416012452150425087e-03
-3.062592681198729461e-02, -2.254566345794195292e-01, -9.737717178738705126e-01, 2.952244304386582915e-03
-3.844497067326657636e-02, -3.588441570528420610e-01, -9.326054123684714980e-01, 5.035049078006074465e-03
-2.790110399007026190e-02, -4.587813058436642777e-01, -8.881110526305352471e-01, 6.804206478049326830e-03
3.511216015836497034e-02, -5.623623722092710997e-01, -8.261450832221750584e-01, 6.802859222857993854e-03
7.131156730796088528e-02, -6.701508810929490689e-01, -7.387912133603283804e-01, 5.039545924428781229e-03
1.002980356296241798e-01, -7.583876021329035710e-01, -6.440407976052010541e-01, 2.966666367613932966e-03
1.210636721842393987e-01, -8.355738781727352071e-01, -5.358730086435050666e-01, 1.513319157340204616e-03
-7.579560333873938682e-02, 4.590527543156887047e-01, 8.851698115444833759e-01, 1.564197654016652277e-03
-6.846014610986529692e-02, 4.096464327760369617e-01, 9.096719235573249573e-01, 3.073223274693374311e-03
-6.036892403609616514e-02, 4.193542018426707485e-01, 9.058132513976712152e-01, 5.231397913736071659e-03
-4.354580449275952114e-02, 4.475896600381139567e-01, 8.931781788299822944e-01, 7.065416917875714381e-03
1.951067413117918772e-02, 4.629806687274855559e-01, 8.861536175966315820e-01, 7.062876904235362852e-03
4.705529023402545141e-02, 4.648547170179870291e-01, 8.841356749544262428e-01, 5.227675875683754012e-03
6.591447556663485030e-02, 4.768396732240436364e-01, 8.765153780455667842e-01, 3.071707128022227277e-03
8.836286601270972041e-02, 6.414322678688585411e-01, 7.620739135061853631e-01, 1.525046957406599266e-03
-1.794270733296556702e-02, 1.949767737890999997e-01, -9.806437257925825213e-01, 1.519727290403851371e-03
-5.092384992560276824e-02, -1.876783584084235346e-01, -9.809095754930085009e-01, 3.158686142535058368e-03
-5.013934781059645879e-02, -3.135101199128280669e-01, -9.482602229943909444e-01, 5.384070896270559854e-03
-3.453698851192334163e-02, -4.096436637358548127e-01, -9.115916109671003964e-01, 7.273873768326030546e-03
2.953536026998818467e-02, -5.099428934656691226e-01, -8.597010572853700516e-01, 7.271486053467494937e-03
6.066292296730231570e-02, -6.159317468858953593e-01, -7.854604337298934924e-01, 5.384133199904677161e-03
8.285328496385921393e-02, -7.062499352455204882e-01, -7.030976903221882734e-01, 3.166222660267949476e-03
9.653598947109710837e-02, -7.903921090439548491e-01, -6.049472015786874213e-01, 1.613048069032931454e-03
-7.320050477053786919e-02, 4.333513070137610113e-01, 8.982473661585674840e-01, 1.604866594190363510e-03
-6.900482694723347743e-02, 3.795931272709879845e-01, 9.225764963332926394e-01, 3.153922502645986441e-03
-6.094349419346672958e-02, 3.826489554058493114e-01, 9.218815907926044551e-01, 5.368970917143283880e-03
-4.418010944304589377e-02, 4.029361285497718992e-01, 9.141611423807742831e-01, 7.251267952749214200e-03
1.653882593938178422e-02, 4.118470067937242685e-01, 9.111029086945100497e-01, 7.248340511994178642e-03
4.312992961270817327e-02, 4.083694184605364264e-01, 9.117972511681564640e-01, 5.364234395114324781e-03
6.084101698807389824e-02, 4.130928272061855644e-01, 9.086543274329669240e-01, 3.151400626396175329e-03
7.363046229742198356e-02, 5.601472702754596300e-01, 8.251142894319665189e-01, 1.567341277210056432e-03
-5.332893512252098733e-02, 1.982013322131915833e-01, -9.787094852854006932e-01, 1.563669690604198997e-03
-6.693183260558872860e-02, -1.534362068561159753e-01, -9.858891723767254645e-01, 3.235145950866113312e-03
-6.107236304201401483e-02, -2.716143816639157715e-01, -9.604664461321870128e-01, 5.511619210534423816e-03
-4.379546865493481878e-02, -3.635095315308910502e-01, -9.305604641351826745e-01, 7.444182439100789292e-03
1.797205912050240523e-02, -4.598985815423658474e-01, -8.877895582773481786e-01, 7.439757579757105138e-03
4.561556866111668440e-02, -5.628298435715657355e-01, -8.253131448613487686e-01, 5.505850677537195252e-03
6.299659213652904211e-02, -6.534817930460063984e-01, -7.543162304607797797e-01, 3.235238989919874027e-03
7.087864594651292760e-02, -7.426947636696585864e-01, -6.658683845674452373e-01, 1.646817850778791456e-03
-6.683968549742942689e-02, 4.335453116033532450e-01, 8.986494974289788162e-01, 1.607997562442646609e-03
-6.374096350406116551e-02, 3.797263598431044884e-01, 9.229003094656968997e-01, 3.160417136899839989e-03
-5.673279138962326190e-02, 3.827440982454187179e-01, 9.221108098484925852e-01, 5.380814028407419902e-03
-4.172742947993525464e-02, 4.029786593911784398e-01, 9.142576342061824457e-01, 7.268227704604118475e-03
-1.610543927107397841e-02, 4.118499209016826534e-01, 9.111093553899901609e-01, 7.265494914568801713e-03
3.831949612220977852e-02, 4.084495606987161853e-01, 9.119761907977455007e-01, 5.376426836928946407e-03
5.470944939652142708e-02, 4.132396840772715185e-01, 9.089773592617400588e-01, 3.158203172107787275e-03
6.660549873479480742e-02, 4.755769117710231253e-01, 8.771489659850406628e-01, 1.575613746690974256e-03
-5.667574784267233323e-02, 1.899529535756147858e-01, -9.801559748501124103e-01, 1.570897955653825957e-03
-6.583500148546199415e-02, -1.534474286243350805e-01, -9.859612767385892429e-01, 3.232477179278360480e-03
-6.056145010013448682e-02, -2.716228527694803385e-01, -9.604964011463749118e-01, 5.506685578041970938e-03
-4.533355269809415805e-02, -3.634845664072818283e-01, -9.304965550626608239e-01, 7.437940269825497538e-03
-2.015829793765057734e-02, -4.598794059009749802e-01, -8.877525415634827111e-01, 7.433319789416617876e-03
3.724376367229411539e-02, -5.630254291435902170e-01, -8.255999444072161797e-01, 5.500124177818572699e-03
5.359733405547667529e-02, -6.538411950918242566e-01, -7.547310894504352108e-01, 3.231149187638128126e-03
6.054478281495614955e-02, -7.432014684960547291e-01, -6.663226744597527951e-01, 1.644521435869874398e-03
-6.026393962240972346e-02, 4.109203194658513358e-01, 9.096772771875030195e-01, 1.606707014578985992e-03
-5.664516418715125762e-02, 3.536684296232074920e-01, 9.336540940102308062e-01, 3.157765827427735580e-03
-4.937439635704710811e-02, 3.499577727636346558e-01, 9.354633751605102576e-01, 5.376841629885645638e-03
-3.492862195456792468e-02, 3.618544642265718592e-01, 9.315800223747048303e-01, 7.264062511483632308e-03
1.511907184366635334e-02, 3.639294828670310844e-01, 9.313037877979029044e-01, 7.262271995362959420e-03
3.624299645550106697e-02, 3.551266514078593728e-01, 9.341153604709468983e-01, 5.373984554182437839e-03
4.998819119686639251e-02, 3.524932406615364777e-01, 9.344783015291439066e-01, 3.156389003199183002e-03
6.031172024765161371e-02, 3.999242521661074967e-01, 9.145616922494340661e-01, 1.579951297058921310e-03
-5.482973135453590025e-02, 1.702523106939484165e-01, -9.838739000822008807e-01, 1.574050823888281398e-03
-6.117901697060993543e-02, -1.267438776677788370e-01, -9.900470278508213262e-01, 3.218518639297031185e-03
-5.774823296183970167e-02, -2.356455293383391547e-01, -9.701218099252478799e-01, 5.483049775975076985e-03
-4.544175152545826962e-02, -3.216244086478975972e-01, -9.457762880196292077e-01, 7.406838301608525271e-03
-2.334455619430258685e-02, -4.119485574896492031e-01, -9.109080182314174268e-01, 7.402265639847180334e-03
3.087245002804763980e-02, -5.094758394185038286e-01, -8.599309628557846308e-01, 5.476364022176652066e-03
4.754215966943279442e-02, -5.978315867933678973e-01, -8.002106828117768744e-01, 3.216644953678454190e-03
5.543162379244577498e-02, -6.894662235443063114e-01, -7.221936455517213860e-01, 1.637104281428525135e-03
-5.384893678235259940e-02, 3.469227253546384171e-01, 9.363465782710590490e-01, 1.605947470301030255e-03
-4.888883724102959655e-02, 3.263270327328847142e-01, 9.439918163315669242e-01, 3.155669243544741501e-03
-4.067662032020313151e-02, 3.180135622402784912e-01, 9.472131686112552629e-01, 5.373654322895538710e-03
-2.616235811705328040e-02, 3.234622071006949540e-01, 9.458793430429179860e-01, 7.260976443048025933e-03
1.840980281015683687e-02, 3.205473314605436497e-01, 9.470535821451790959e-01, 7.260323874220681040e-03
3.542586244583795924e-02, 3.082539118153131974e-01, 9.506442731750534003e-01, 5.372610043053059267e-03
4.581360208187726379e-02, 3.004170693218373156e-01, 9.527070369869017341e-01, 3.155201595899149742e-03
5.386575802857868772e-02, 3.395989892027301282e-01, 9.390266272286907911e-01, 1.584290748838982927e-03
-5.353095248036233295e-02, 1.318613795961969259e-01, -9.898217080351051633e-01, 1.578108982507297683e-03
-5.738241213433555726e-02, -1.087793785906032706e-01, -9.924083361051978525e-01, 3.203512941351296765e-03
-5.680478511016583826e-02, -2.063666601026142022e-01, -9.768244560752357142e-01, 5.457778220046416787e-03
-4.836749072381087144e-02, -2.844013503893349504e-01, -9.574844425565381956e-01, 7.373454433937194977e-03
-2.978713908674763405e-02, -3.665016433640622129e-01, -9.299404667807873448e-01, 7.368576046742267120e-03
2.261899300023837919e-02, -4.559398453675099772e-01, -8.897231246640193714e-01, 5.450426540434956738e-03
4.056952967061040749e-02, -5.390139207529247578e-01, -8.413192654972696527e-01, 3.200888177432283099e-03
5.024454578908004593e-02, -6.293769560968555110e-01, -7.754741341609698857e-01, 1.629298031384532070e-03
-4.736664587453352782e-02, 2.956787652810125566e-01, 9.541123983160959554e-01, 1.605473355402407430e-03
-4.049596998919548912e-02, 2.950601815716608622e-01, 9.546201158919357388e-01, 3.153774864890399564e-03
-3.066294006772118941e-02, 2.855371293291258938e-01, 9.578769920406720040e-01, 5.370804818555556526e-03
-1.545187212659436711e-02, 2.875295610307841976e-01, 9.576471120309546503e-01, 7.258432248090318679e-03
2.363642375797241416e-02, 2.825840223575706300e-01, 9.589512968759933420e-01, 7.258990315284904841e-03
3.587317080225992799e-02, 2.699124261584421314e-01, 9.622163986452607620e-01, 5.371664801724110663e-03
4.220565012319920511e-02, 2.604515797133460375e-01, 9.645639728512052091e-01, 3.154212315310131291e-03
4.735985827971934264e-02, 3.003701373092141358e-01, 9.526462220764687627e-01, 1.588335874757709591e-03
-5.279707661017921105e-02, 6.691295829275707707e-02, -9.963609409816959195e-01, 1.582962948676423483e-03
-5.744515514124882288e-02, -1.035292883780194600e-01, -9.929661326544519939e-01, 3.187237799389068711e-03
-5.785235033476678057e-02, -1.861452040545887587e-01, -9.808175511114280987e-01, 5.430661051587173591e-03
-5.416814734487918059e-02, -2.527911631504227707e-01, -9.660033331444979332e-01, 7.337782447616520397e-03
-3.948674591933905298e-02, -3.231756460736175951e-01, -9.455148326079297894e-01, 7.332388594245970587e-03
-1.467132366438870031e-02, -4.006858034495668353e-01, -9.160980510709045843e-01, 5.422297690018350151e-03
3.266724642716475890e-02, -4.742191461473813097e-01, -8.798005753795092865e-01, 3.183702018578889355e-03
4.500979748450791018e-02, -5.574518070681283577e-01, -8.289882996320767639e-01, 1.620908222175841858e-03
-5.416419925467013362e-03, 2.960066746180333164e-01, 9.551705140846658004e-01, 1.323670171912808523e-03
-1.692622699293993074e-02, 2.572611834120151486e-01, 9.661936588227190148e-01, 2.600286235800551224e-03
-1.124901326112208617e-02, 2.511421422098579215e-01, 9.678848506443803457e-01, 4.428997912867808744e-03
3.526755766950506347e-05, 2.537269603622873682e-01, 9.672758801611428536e-01, 5.986868951508322878e-03
2.187063016601807283e-02, 2.508734407091863794e-01, 9.677727999292374816e-01, 5.987827146616042477e-03
2.809066672810817122e-02, 2.421225358994903432e-01, 9.698389516060749171e-01, 4.430506671404313077e-03
3.133842951721627079e-02, 2.359266591020611759e-01, 9.712654191107259471e-01, 2.601049772052660761e-03
3.042970270334726269e-03, 3.007061713376497636e-01, 9.537119789807537718e-01, 1.312243516066039558e-03
-1.756126141321966150e-01, 6.596509139719435033e-02, -9.822468205469621072e-01, 1.326923828583357126e-03
-1.094795108647002302e-01, -1.143214752716982668e-01, -9.873929496368344383e-01, 2.628517253313043638e-03
-9.304870085080577113e-02, -1.767215994779066934e-01, -9.798527519724316015e-01, 4.471938222926094206e-03
-8.404553339575181192e-02, -2.272810740137414520e-01, -9.701956821751906990e-01, 6.038833143541902718e-03
-6.173188174964521630e-02, -2.813335410817653925e-01, -9.576223751761663294e-01, 6.032894284553278093e-03
-5.559251777756554075e-02, -3.412763155602395737e-01, -9.383176159514318160e-01, 4.460653524090724999e-03
-6.194048680032932658e-02, -3.990845662673874195e-01, -9.148195915381948096e-01, 2.618510915513562205e-03
-8.332483793649879400e-02, -4.654371056703469622e-01, -8.811499713715403859e-01, 1.334079813768364710e-03
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,12,9
# nx,ny,nz
-0.000000000000000000e+00, -7.283709698824006873e-01, -6.851829903263587651e-01
-0.000000000000000000e+00, -6.732385850601475541e-01, -7.394253225216259606e-01
-0.000000000000000000e+00, -6.178278537087081856e-01, -7.863133873855201461e-01
-2.825851342942966176e-14, -5.631083480216991788e-01, -8.263830760538800613e-01
2.981619165917095801e-14, -5.098964916355109844e-01, -8.602357629265345862e-01
-0.000000000000000000e+00, -4.588976362865144210e-01, -8.884891442278010087e-01
-0.000000000000000000e+00, -4.106826549197313825e-01, -9.117783485848305336e-01
-0.000000000000000000e+00, -3.657285852736232856e-01, -9.307215490756373111e-01
-0.000000000000000000e+00, -3.244119361122959622e-01, -9.459159030843448113e-01
-0.000000000000000000e+00, -2.870345618990573500e-01, -9.579202264674320233e-01
-0.000000000000000000e+00, -2.538208850791683346e-01, -9.672512384575310262e-01
3.379024244799533467e-13, -2.249510543438647259e-01, -9.743700647852352459e-01
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
5.182705578688525883e+00, 2.957642302722200078e+00, 7.450275583074837948e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.182705578688525883e+00, 2.957642302722200078e+00, 7.450275583074837948e-01
5.182705578688525883e+00, 2.961592215718375609e+00, 7.408286771318066677e-01, 2.427518007606172239e-03, 7.299331117165741567e-03, 0.000000000000000000e+00, -7.316771537845772055e-01, -6.816513350897951407e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.182705578688525883e+00, 2.959816056251809435e+00, 7.391739562409674891e-01
5.182705578688525883e+00, 2.969354075250477898e+00, 7.325775774470416613e-01, 6.825350428871178148e-03, 1.965152518065913650e-02, 0.000000000000000000e+00, -7.306555643943561940e-01, -6.827462531713849314e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.182705578688525883e+00, 2.964367094980681738e+00, 7.279175950151481889e-01
5.182705578688525883e+00, 2.982589253686091180e+00, 7.185081684135181668e-01, 1.297933472854029442e-02, 3.801811049807522075e-02, 0.000000000000000000e+00, -7.282258449009109125e-01, -6.853372299958280234e-01, 1.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 5.182705578688525883e+00, 2.973137366687148120e+00, 7.096129471034717806e-01
5.182705578688525883e+00, 3.000512631493443383e+00, 6.994550566734096808e-01, 1.779176518760864148e-02, 5.583430281967347031e-02, 0.000000000000000000e+00, -7.240304207995876817e-01, -6.897680405446254825e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 5.182705578688525883e+00, 2.987630852257891600e+00, 6.871828656621228326e-01
5.182705578688525883e+00, 3.018488420138207839e+00, 6.803462305722948189e-01, 1.661904585201736534e-02, 6.170634656675747648e-02, 0.000000000000000000e+00, -7.185164252163003251e-01, -6.955099903627471880e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 5.182705578688525883e+00, 3.006547362722110428e+00, 6.687875181519202794e-01
5.182705578688525883e+00, 3.031802794938027734e+00, 6.661926333242026432e-01, 1.008529738190643357e-02, 5.197646293799237927e-02, 0.000000000000000000e+00, -7.142903563045364113e-01, -6.998494744517127497e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 5.182705578688525883e+00, 3.024598964277668500e+00, 6.591344432517862728e-01
5.182705578688525883e+00, 3.039462180583160311e+00, 6.580504665894575389e-01, 2.767716258851767204e-03, 3.065030306174730199e-02, 0.000000000000000000e+00, -7.173045823729679027e-01, -6.967597405897831830e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 5.182705578688525883e+00, 3.037476885027977858e+00, 6.561220333269137672e-01
5.182705578688525883e+00, 3.042357697277799922e+00, 6.549724416925161163e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 5.182705578688525883e+00, 3.042357697277799922e+00, 6.549724416925161163e-01
5.070306415052161064e+00, 2.933708718955996275e+00, 7.603574788319265032e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.090909090909090828e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.070306415052161064e+00, 2.933708718955996275e+00, 7.603574788319265032e-01
5.070306415052161064e+00, 2.939840323140870293e+00, 7.547747209795233614e-01, 2.901775732192738398e-03, 5.440561353979223545e-03, 0.000000000000000000e+00, -7.003772881483418811e-01, -7.137728309805398963e-01, 1.090909090909090828e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.070306415052161064e+00, 2.937807985322742343e+00, 7.527035123002856487e-01
5.070306415052161064e+00, 2.951917657451991861e+00, 7.437784415510754199e-01, 7.733164200707793104e-03, 1.461406989666905534e-02, 0.000000000000000000e+00, -6.894151874991185647e-01, -7.243664122842494724e-01, 1.090909090909090828e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.070306415052161064e+00, 2.946586296604599475e+00, 7.381767971434036735e-01
